date,close,open,high,low
13/01/2025 20:00,93575.53000000,92312.18000000,93783.12000000,91908.20000000
13/01/2025 21:00,94193.49000000,93575.53000000,94472.00000000,93401.84000000
13/01/2025 22:00,94399.98000000,94193.49000000,94727.15000000,94152.00000000
13/01/2025 23:00,94536.10000000,94399.99000000,94612.70000000,94164.77000000
14/01/2025 00:00,94470.77000000,94536.11000000,94880.00000000,94346.22000000
14/01/2025 01:00,94834.50000000,94470.76000000,95041.17000000,94462.59000000
14/01/2025 02:00,94882.65000000,94834.50000000,95280.80000000,94749.57000000
14/01/2025 03:00,94861.40000000,94882.65000000,95112.61000000,94828.46000000
14/01/2025 04:00,95119.19000000,94861.39000000,95149.32000000,94830.25000000
14/01/2025 05:00,94916.08000000,95119.18000000,95464.71000000,94861.39000000
14/01/2025 06:00,95031.94000000,94916.08000000,95031.94000000,94753.42000000
14/01/2025 07:00,94864.00000000,95031.93000000,95168.60000000,94838.56000000
14/01/2025 08:00,95488.50000000,94863.99000000,95819.70000000,94860.11000000
14/01/2025 09:00,97159.44000000,95488.51000000,97371.00000000,95469.51000000
14/01/2025 10:00,96697.08000000,97159.43000000,97194.26000000,96579.31000000
14/01/2025 11:00,96548.04000000,96686.09000000,96687.15000000,96336.92000000
14/01/2025 12:00,95988.00000000,96548.04000000,96700.00000000,95972.58000000
14/01/2025 13:00,96336.00000000,95988.01000000,97263.02000000,95748.93000000
14/01/2025 14:00,96293.60000000,96336.00000000,97265.48000000,96029.73000000
14/01/2025 15:00,96471.65000000,96293.61000000,96974.82000000,96184.02000000
14/01/2025 16:00,95745.43000000,96471.65000000,96471.66000000,95351.76000000
14/01/2025 17:00,96527.96000000,95745.42000000,96550.46000000,95584.83000000
14/01/2025 18:00,96777.80000000,96527.96000000,96958.97000000,96290.85000000
14/01/2025 19:00,96537.80000000,96777.79000000,97088.57000000,96466.03000000
14/01/2025 20:00,96505.04000000,96537.23000000,96921.13000000,96152.31000000
14/01/2025 21:00,96486.09000000,96505.98000000,96678.18000000,96315.38000000
14/01/2025 22:00,96691.91000000,96486.10000000,96741.95000000,96450.00000000
14/01/2025 23:00,96560.86000000,96691.91000000,96780.02000000,96500.49000000
15/01/2025 00:00,96889.36000000,96560.85000000,97332.52000000,96500.00000000
15/01/2025 01:00,97349.62000000,96889.36000000,97554.63000000,96789.38000000
15/01/2025 02:00,96824.06000000,97349.61000000,97464.80000000,96746.71000000
15/01/2025 03:00,97317.12000000,96824.06000000,97324.00000000,96751.47000000
15/01/2025 04:00,97189.71000000,97317.12000000,97724.96000000,97072.70000000
15/01/2025 05:00,97029.97000000,97189.71000000,97242.29000000,96750.00000000
15/01/2025 06:00,97105.48000000,97029.97000000,97147.95000000,96851.50000000
15/01/2025 07:00,97301.35000000,97105.48000000,97600.31000000,97105.47000000
15/01/2025 08:00,97202.26000000,97301.35000000,97524.00000000,97153.48000000
15/01/2025 09:00,96816.47000000,97202.27000000,97366.11000000,96766.57000000
15/01/2025 10:00,96933.59000000,96816.47000000,97136.28000000,96721.39000000
15/01/2025 11:00,96762.18000000,96933.59000000,96942.37000000,96521.00000000
15/01/2025 12:00,96942.93000000,96762.19000000,97194.35000000,96539.77000000
15/01/2025 13:00,98964.00000000,96942.92000000,99073.39000000,96852.38000000
15/01/2025 14:00,99434.41000000,98963.99000000,99499.00000000,98613.99000000
15/01/2025 15:00,98992.42000000,99434.80000000,99799.98000000,98964.71000000
15/01/2025 16:00,98995.58000000,98992.42000000,99479.53000000,98888.98000000
15/01/2025 17:00,98645.65000000,98995.58000000,99335.91000000,98602.05000000
15/01/2025 18:00,99446.14000000,98645.65000000,99483.87000000,98645.65000000
15/01/2025 19:00,99844.90000000,99446.15000000,99990.00000000,99297.41000000
15/01/2025 20:00,99566.40000000,99844.91000000,100681.94000000,99460.80000000
